STATE,STATEA,COUNTY,COUNTYA,num_vehicles,tot_vehicles,st_cnty_name
Alaska,2,Kodiak Island Borough,150,1,1140,"Kodiak Island Borough, Alaska"
Alaska,2,Kodiak Island Borough,150,2,1931,"Kodiak Island Borough, Alaska"
Alaska,2,Kodiak Island Borough,150,3,502,"Kodiak Island Borough, Alaska"
Alaska,2,Kodiak Island Borough,150,4,222,"Kodiak Island Borough, Alaska"
Alaska,2,Kodiak Island Borough,150,5,36,"Kodiak Island Borough, Alaska"
Alaska,2,Kusilvak Census Area,158,1,178,"Kusilvak Census Area, Alaska"
Alaska,2,Kusilvak Census Area,158,2,29,"Kusilvak Census Area, Alaska"
Alaska,2,Kusilvak Census Area,158,3,0,"Kusilvak Census Area, Alaska"
Alaska,2,Kusilvak Census Area,158,4,0,"Kusilvak Census Area, Alaska"
Alaska,2,Kusilvak Census Area,158,5,0,"Kusilvak Census Area, Alaska"
Alaska,2,Lake and Peninsula Borough,164,1,134,"Lake and Peninsula Borough, Alaska"
Alaska,2,Lake and Peninsula Borough,164,2,56,"Lake and Peninsula Borough, Alaska"
Alaska,2,Lake and Peninsula Borough,164,3,28,"Lake and Peninsula Borough, Alaska"
Alaska,2,Lake and Peninsula Borough,164,4,2,"Lake and Peninsula Borough, Alaska"
Alaska,2,Lake and Peninsula Borough,164,5,0,"Lake and Peninsula Borough, Alaska"
Alaska,2,Matanuska-Susitna Borough,170,1,7304,"Matanuska-Susitna Borough, Alaska"
Alaska,2,Matanuska-Susitna Borough,170,2,11756,"Matanuska-Susitna Borough, Alaska"
Alaska,2,Matanuska-Susitna Borough,170,3,6982,"Matanuska-Susitna Borough, Alaska"
Alaska,2,Matanuska-Susitna Borough,170,4,2647,"Matanuska-Susitna Borough, Alaska"
Alaska,2,Matanuska-Susitna Borough,170,5,1461,"Matanuska-Susitna Borough, Alaska"
Alaska,2,Nome Census Area,180,1,675,"Nome Census Area, Alaska"
Alaska,2,Nome Census Area,180,2,447,"Nome Census Area, Alaska"
Alaska,2,Nome Census Area,180,3,85,"Nome Census Area, Alaska"
Alaska,2,Nome Census Area,180,4,21,"Nome Census Area, Alaska"
Alaska,2,Nome Census Area,180,5,11,"Nome Census Area, Alaska"
Alaska,2,North Slope Borough,185,1,814,"North Slope Borough, Alaska"
Alaska,2,North Slope Borough,185,2,322,"North Slope Borough, Alaska"
Alaska,2,North Slope Borough,185,3,70,"North Slope Borough, Alaska"
Alaska,2,North Slope Borough,185,4,5,"North Slope Borough, Alaska"
Alaska,2,North Slope Borough,185,5,5,"North Slope Borough, Alaska"
Alaska,2,Northwest Arctic Borough,188,1,447,"Northwest Arctic Borough, Alaska"
Alaska,2,Northwest Arctic Borough,188,2,144,"Northwest Arctic Borough, Alaska"
Alaska,2,Northwest Arctic Borough,188,3,22,"Northwest Arctic Borough, Alaska"
Alaska,2,Northwest Arctic Borough,188,4,0,"Northwest Arctic Borough, Alaska"
Alaska,2,Northwest Arctic Borough,188,5,0,"Northwest Arctic Borough, Alaska"
Alaska,2,Petersburg Borough,195,1,416,"Petersburg Borough, Alaska"
Alaska,2,Petersburg Borough,195,2,408,"Petersburg Borough, Alaska"
Alaska,2,Petersburg Borough,195,3,107,"Petersburg Borough, Alaska"
Alaska,2,Petersburg Borough,195,4,61,"Petersburg Borough, Alaska"
Alaska,2,Petersburg Borough,195,5,8,"Petersburg Borough, Alaska"
Alaska,2,Prince of Wales-Hyder Census Area,198,1,937,"Prince of Wales-Hyder Census Area, Alaska"
Alaska,2,Prince of Wales-Hyder Census Area,198,2,781,"Prince of Wales-Hyder Census Area, Alaska"
Alaska,2,Prince of Wales-Hyder Census Area,198,3,253,"Prince of Wales-Hyder Census Area, Alaska"
Alaska,2,Prince of Wales-Hyder Census Area,198,4,103,"Prince of Wales-Hyder Census Area, Alaska"
Alaska,2,Prince of Wales-Hyder Census Area,198,5,45,"Prince of Wales-Hyder Census Area, Alaska"
Alaska,2,Sitka City and Borough,220,1,1383,"Sitka City and Borough, Alaska"
Alaska,2,Sitka City and Borough,220,2,1284,"Sitka City and Borough, Alaska"
Alaska,2,Sitka City and Borough,220,3,310,"Sitka City and Borough, Alaska"
Alaska,2,Sitka City and Borough,220,4,83,"Sitka City and Borough, Alaska"
Alaska,2,Sitka City and Borough,220,5,18,"Sitka City and Borough, Alaska"
Alaska,2,Skagway Municipality,230,1,141,"Skagway Municipality, Alaska"
Alaska,2,Skagway Municipality,230,2,120,"Skagway Municipality, Alaska"
Alaska,2,Skagway Municipality,230,3,49,"Skagway Municipality, Alaska"
Alaska,2,Skagway Municipality,230,4,15,"Skagway Municipality, Alaska"
Alaska,2,Skagway Municipality,230,5,14,"Skagway Municipality, Alaska"
Alaska,2,Southeast Fairbanks Census Area,240,1,703,"Southeast Fairbanks Census Area, Alaska"
Alaska,2,Southeast Fairbanks Census Area,240,2,723,"Southeast Fairbanks Census Area, Alaska"
Alaska,2,Southeast Fairbanks Census Area,240,3,352,"Southeast Fairbanks Census Area, Alaska"
Alaska,2,Southeast Fairbanks Census Area,240,4,141,"Southeast Fairbanks Census Area, Alaska"
Alaska,2,Southeast Fairbanks Census Area,240,5,154,"Southeast Fairbanks Census Area, Alaska"
Alaska,2,Valdez-Cordova Census Area,261,1,1024,"Valdez-Cordova Census Area, Alaska"
Alaska,2,Valdez-Cordova Census Area,261,2,1353,"Valdez-Cordova Census Area, Alaska"
Alaska,2,Valdez-Cordova Census Area,261,3,411,"Valdez-Cordova Census Area, Alaska"
Alaska,2,Valdez-Cordova Census Area,261,4,81,"Valdez-Cordova Census Area, Alaska"
Alaska,2,Valdez-Cordova Census Area,261,5,98,"Valdez-Cordova Census Area, Alaska"
Alaska,2,Wrangell City and Borough,275,1,351,"Wrangell City and Borough, Alaska"
Alaska,2,Wrangell City and Borough,275,2,344,"Wrangell City and Borough, Alaska"
Alaska,2,Wrangell City and Borough,275,3,148,"Wrangell City and Borough, Alaska"
Alaska,2,Wrangell City and Borough,275,4,21,"Wrangell City and Borough, Alaska"
Alaska,2,Wrangell City and Borough,275,5,29,"Wrangell City and Borough, Alaska"
Alaska,2,Yakutat City and Borough,282,1,94,"Yakutat City and Borough, Alaska"
Alaska,2,Yakutat City and Borough,282,2,65,"Yakutat City and Borough, Alaska"
Alaska,2,Yakutat City and Borough,282,3,21,"Yakutat City and Borough, Alaska"
Alaska,2,Yakutat City and Borough,282,4,8,"Yakutat City and Borough, Alaska"
Alaska,2,Yakutat City and Borough,282,5,3,"Yakutat City and Borough, Alaska"
Alaska,2,Yukon-Koyukuk Census Area,290,1,481,"Yukon-Koyukuk Census Area, Alaska"
Alaska,2,Yukon-Koyukuk Census Area,290,2,282,"Yukon-Koyukuk Census Area, Alaska"
Alaska,2,Yukon-Koyukuk Census Area,290,3,64,"Yukon-Koyukuk Census Area, Alaska"
Alaska,2,Yukon-Koyukuk Census Area,290,4,31,"Yukon-Koyukuk Census Area, Alaska"
Alaska,2,Yukon-Koyukuk Census Area,290,5,24,"Yukon-Koyukuk Census Area, Alaska"
Arizona,4,Apache County,1,1,7589,"Apache County, Arizona"
Arizona,4,Apache County,1,2,6319,"Apache County, Arizona"
Arizona,4,Apache County,1,3,2567,"Apache County, Arizona"
Arizona,4,Apache County,1,4,1129,"Apache County, Arizona"
Arizona,4,Apache County,1,5,587,"Apache County, Arizona"
Arizona,4,Cochise County,3,1,16470,"Cochise County, Arizona"
Arizona,4,Cochise County,3,2,17937,"Cochise County, Arizona"
Arizona,4,Cochise County,3,3,8229,"Cochise County, Arizona"
Arizona,4,Cochise County,3,4,3016,"Cochise County, Arizona"
Arizona,4,Cochise County,3,5,1761,"Cochise County, Arizona"
Arizona,4,Coconino County,5,1,15222,"Coconino County, Arizona"
Arizona,4,Coconino County,5,2,17435,"Coconino County, Arizona"
Arizona,4,Coconino County,5,3,8158,"Coconino County, Arizona"
Arizona,4,Coconino County,5,4,3059,"Coconino County, Arizona"
Arizona,4,Coconino County,5,5,1245,"Coconino County, Arizona"
Arizona,4,Gila County,7,1,7600,"Gila County, Arizona"
Arizona,4,Gila County,7,2,7427,"Gila County, Arizona"
Arizona,4,Gila County,7,3,3921,"Gila County, Arizona"
Arizona,4,Gila County,7,4,1191,"Gila County, Arizona"
Arizona,4,Gila County,7,5,514,"Gila County, Arizona"
Arizona,4,Graham County,9,1,3128,"Graham County, Arizona"
Arizona,4,Graham County,9,2,3600,"Graham County, Arizona"
Arizona,4,Graham County,9,3,2116,"Graham County, Arizona"
Arizona,4,Graham County,9,4,854,"Graham County, Arizona"
Arizona,4,Graham County,9,5,664,"Graham County, Arizona"
Arizona,4,Greenlee County,11,1,750,"Greenlee County, Arizona"
Arizona,4,Greenlee County,11,2,1183,"Greenlee County, Arizona"
Arizona,4,Greenlee County,11,3,606,"Greenlee County, Arizona"
Arizona,4,Greenlee County,11,4,333,"Greenlee County, Arizona"
Arizona,4,Greenlee County,11,5,208,"Greenlee County, Arizona"
Arizona,4,La Paz County,12,1,3936,"La Paz County, Arizona"
Arizona,4,La Paz County,12,2,3372,"La Paz County, Arizona"
Arizona,4,La Paz County,12,3,981,"La Paz County, Arizona"
Arizona,4,La Paz County,12,4,266,"La Paz County, Arizona"
Arizona,4,La Paz County,12,5,150,"La Paz County, Arizona"
Arizona,4,Maricopa County,13,1,548283,"Maricopa County, Arizona"
Arizona,4,Maricopa County,13,2,602160,"Maricopa County, Arizona"
Arizona,4,Maricopa County,13,3,215368,"Maricopa County, Arizona"
Arizona,4,Maricopa County,13,4,69053,"Maricopa County, Arizona"
Arizona,4,Maricopa County,13,5,25042,"Maricopa County, Arizona"
Arizona,4,Mohave County,15,1,31226,"Mohave County, Arizona"
Arizona,4,Mohave County,15,2,31763,"Mohave County, Arizona"
Arizona,4,Mohave County,15,3,12956,"Mohave County, Arizona"
Arizona,4,Mohave County,15,4,4070,"Mohave County, Arizona"
Arizona,4,Mohave County,15,5,2155,"Mohave County, Arizona"
Arizona,4,Navajo County,17,1,12522,"Navajo County, Arizona"
Arizona,4,Navajo County,17,2,11736,"Navajo County, Arizona"
Arizona,4,Navajo County,17,3,4816,"Navajo County, Arizona"
Arizona,4,Navajo County,17,4,1738,"Navajo County, Arizona"
Arizona,4,Navajo County,17,5,876,"Navajo County, Arizona"
Arizona,4,Pima County,19,1,149934,"Pima County, Arizona"
Arizona,4,Pima County,19,2,147757,"Pima County, Arizona"
Arizona,4,Pima County,19,3,52355,"Pima County, Arizona"
Arizona,4,Pima County,19,4,15477,"Pima County, Arizona"
Arizona,4,Pima County,19,5,6204,"Pima County, Arizona"
Arizona,4,Pinal County,21,1,52295,"Pinal County, Arizona"
Arizona,4,Pinal County,21,2,53337,"Pinal County, Arizona"
Arizona,4,Pinal County,21,3,20493,"Pinal County, Arizona"
Arizona,4,Pinal County,21,4,6223,"Pinal County, Arizona"
Arizona,4,Pinal County,21,5,3069,"Pinal County, Arizona"
Arizona,4,Santa Cruz County,23,1,4834,"Santa Cruz County, Arizona"
Arizona,4,Santa Cruz County,23,2,6048,"Santa Cruz County, Arizona"
Arizona,4,Santa Cruz County,23,3,2713,"Santa Cruz County, Arizona"
Arizona,4,Santa Cruz County,23,4,1037,"Santa Cruz County, Arizona"
Arizona,4,Santa Cruz County,23,5,410,"Santa Cruz County, Arizona"
Arizona,4,Yavapai County,25,1,32374,"Yavapai County, Arizona"
Arizona,4,Yavapai County,25,2,39402,"Yavapai County, Arizona"
Arizona,4,Yavapai County,25,3,15445,"Yavapai County, Arizona"
Arizona,4,Yavapai County,25,4,4785,"Yavapai County, Arizona"
Arizona,4,Yavapai County,25,5,2377,"Yavapai County, Arizona"
Arizona,4,Yuma County,27,1,26907,"Yuma County, Arizona"
Arizona,4,Yuma County,27,2,26336,"Yuma County, Arizona"
Arizona,4,Yuma County,27,3,10561,"Yuma County, Arizona"
Arizona,4,Yuma County,27,4,3474,"Yuma County, Arizona"
Arizona,4,Yuma County,27,5,1595,"Yuma County, Arizona"
Arkansas,5,Arkansas County,1,1,2554,"Arkansas County, Arkansas"
Arkansas,5,Arkansas County,1,2,2956,"Arkansas County, Arkansas"
Arkansas,5,Arkansas County,1,3,1040,"Arkansas County, Arkansas"
Arkansas,5,Arkansas County,1,4,289,"Arkansas County, Arkansas"
Arkansas,5,Arkansas County,1,5,49,"Arkansas County, Arkansas"
Arkansas,5,Ashley County,3,1,2568,"Ashley County, Arkansas"
Arkansas,5,Ashley County,3,2,2725,"Ashley County, Arkansas"
Arkansas,5,Ashley County,3,3,1429,"Ashley County, Arkansas"
Arkansas,5,Ashley County,3,4,346,"Ashley County, Arkansas"
Arkansas,5,Ashley County,3,5,166,"Ashley County, Arkansas"
Arkansas,5,Baxter County,5,1,6155,"Baxter County, Arkansas"
Arkansas,5,Baxter County,5,2,7892,"Baxter County, Arkansas"
Arkansas,5,Baxter County,5,3,2435,"Baxter County, Arkansas"
Arkansas,5,Baxter County,5,4,909,"Baxter County, Arkansas"
Arkansas,5,Baxter County,5,5,331,"Baxter County, Arkansas"
Arkansas,5,Benton County,7,1,27407,"Benton County, Arkansas"
Arkansas,5,Benton County,7,2,42120,"Benton County, Arkansas"
Arkansas,5,Benton County,7,3,16740,"Benton County, Arkansas"
Arkansas,5,Benton County,7,4,5322,"Benton County, Arkansas"
Arkansas,5,Benton County,7,5,2443,"Benton County, Arkansas"
Arkansas,5,Boone County,9,1,4529,"Boone County, Arkansas"
Arkansas,5,Boone County,9,2,5757,"Boone County, Arkansas"
Arkansas,5,Boone County,9,3,2586,"Boone County, Arkansas"
Arkansas,5,Boone County,9,4,923,"Boone County, Arkansas"
Arkansas,5,Boone County,9,5,429,"Boone County, Arkansas"
Arkansas,5,Bradley County,11,1,1632,"Bradley County, Arkansas"
Arkansas,5,Bradley County,11,2,1437,"Bradley County, Arkansas"
Arkansas,5,Bradley County,11,3,735,"Bradley County, Arkansas"
Arkansas,5,Bradley County,11,4,132,"Bradley County, Arkansas"
Arkansas,5,Bradley County,11,5,133,"Bradley County, Arkansas"
Arkansas,5,Calhoun County,13,1,539,"Calhoun County, Arkansas"
Arkansas,5,Calhoun County,13,2,561,"Calhoun County, Arkansas"
Arkansas,5,Calhoun County,13,3,460,"Calhoun County, Arkansas"
Arkansas,5,Calhoun County,13,4,160,"Calhoun County, Arkansas"
Arkansas,5,Calhoun County,13,5,15,"Calhoun County, Arkansas"
Arkansas,5,Carroll County,15,1,3315,"Carroll County, Arkansas"
Arkansas,5,Carroll County,15,2,3878,"Carroll County, Arkansas"
Arkansas,5,Carroll County,15,3,2305,"Carroll County, Arkansas"
Arkansas,5,Carroll County,15,4,685,"Carroll County, Arkansas"
Arkansas,5,Carroll County,15,5,372,"Carroll County, Arkansas"
Arkansas,5,Chicot County,17,1,1379,"Chicot County, Arkansas"
Arkansas,5,Chicot County,17,2,1508,"Chicot County, Arkansas"
Arkansas,5,Chicot County,17,3,415,"Chicot County, Arkansas"
Arkansas,5,Chicot County,17,4,104,"Chicot County, Arkansas"
Arkansas,5,Chicot County,17,5,55,"Chicot County, Arkansas"
Arkansas,5,Clark County,19,1,2590,"Clark County, Arkansas"
Arkansas,5,Clark County,19,2,3157,"Clark County, Arkansas"
Arkansas,5,Clark County,19,3,1317,"Clark County, Arkansas"
Arkansas,5,Clark County,19,4,625,"Clark County, Arkansas"
Arkansas,5,Clark County,19,5,143,"Clark County, Arkansas"
Arkansas,5,Clay County,21,1,2184,"Clay County, Arkansas"
Arkansas,5,Clay County,21,2,2378,"Clay County, Arkansas"
Arkansas,5,Clay County,21,3,808,"Clay County, Arkansas"
Arkansas,5,Clay County,21,4,361,"Clay County, Arkansas"
Arkansas,5,Clay County,21,5,133,"Clay County, Arkansas"
Arkansas,5,Cleburne County,23,1,3374,"Cleburne County, Arkansas"
Arkansas,5,Cleburne County,23,2,4590,"Cleburne County, Arkansas"
Arkansas,5,Cleburne County,23,3,1763,"Cleburne County, Arkansas"
Arkansas,5,Cleburne County,23,4,521,"Cleburne County, Arkansas"
Arkansas,5,Cleburne County,23,5,198,"Cleburne County, Arkansas"
Arkansas,5,Cleveland County,25,1,944,"Cleveland County, Arkansas"
Arkansas,5,Cleveland County,25,2,1029,"Cleveland County, Arkansas"
Arkansas,5,Cleveland County,25,3,717,"Cleveland County, Arkansas"
Arkansas,5,Cleveland County,25,4,273,"Cleveland County, Arkansas"
Arkansas,5,Cleveland County,25,5,79,"Cleveland County, Arkansas"
Arkansas,5,Columbia County,27,1,3403,"Columbia County, Arkansas"
Arkansas,5,Columbia County,27,2,2959,"Columbia County, Arkansas"
Arkansas,5,Columbia County,27,3,1295,"Columbia County, Arkansas"
Arkansas,5,Columbia County,27,4,319,"Columbia County, Arkansas"
Arkansas,5,Columbia County,27,5,111,"Columbia County, Arkansas"
Arkansas,5,Conway County,29,1,2721,"Conway County, Arkansas"
Arkansas,5,Conway County,29,2,2997,"Conway County, Arkansas"
Arkansas,5,Conway County,29,3,1373,"Conway County, Arkansas"
Arkansas,5,Conway County,29,4,560,"Conway County, Arkansas"
Arkansas,5,Conway County,29,5,177,"Conway County, Arkansas"
Arkansas,5,Craighead County,31,1,14873,"Craighead County, Arkansas"
Arkansas,5,Craighead County,31,2,15895,"Craighead County, Arkansas"
Arkansas,5,Craighead County,31,3,5418,"Craighead County, Arkansas"
Arkansas,5,Craighead County,31,4,1824,"Craighead County, Arkansas"
Arkansas,5,Craighead County,31,5,502,"Craighead County, Arkansas"
Arkansas,5,Crawford County,33,1,7540,"Crawford County, Arkansas"
Arkansas,5,Crawford County,33,2,9809,"Crawford County, Arkansas"
Arkansas,5,Crawford County,33,3,4048,"Crawford County, Arkansas"
Arkansas,5,Crawford County,33,4,1069,"Crawford County, Arkansas"
Arkansas,5,Crawford County,33,5,408,"Crawford County, Arkansas"
Arkansas,5,Crittenden County,35,1,7539,"Crittenden County, Arkansas"
Arkansas,5,Crittenden County,35,2,6042,"Crittenden County, Arkansas"
Arkansas,5,Crittenden County,35,3,2362,"Crittenden County, Arkansas"
Arkansas,5,Crittenden County,35,4,855,"Crittenden County, Arkansas"
Arkansas,5,Crittenden County,35,5,290,"Crittenden County, Arkansas"
Arkansas,5,Cross County,37,1,2266,"Cross County, Arkansas"
Arkansas,5,Cross County,37,2,2394,"Cross County, Arkansas"
Arkansas,5,Cross County,37,3,1055,"Cross County, Arkansas"
Arkansas,5,Cross County,37,4,384,"Cross County, Arkansas"
Arkansas,5,Cross County,37,5,143,"Cross County, Arkansas"
Arkansas,5,Dallas County,39,1,1166,"Dallas County, Arkansas"
Arkansas,5,Dallas County,39,2,929,"Dallas County, Arkansas"
Arkansas,5,Dallas County,39,3,294,"Dallas County, Arkansas"
Arkansas,5,Dallas County,39,4,218,"Dallas County, Arkansas"
Arkansas,5,Dallas County,39,5,86,"Dallas County, Arkansas"
Arkansas,5,Desha County,41,1,1631,"Desha County, Arkansas"
Arkansas,5,Desha County,41,2,1941,"Desha County, Arkansas"
Arkansas,5,Desha County,41,3,641,"Desha County, Arkansas"
Arkansas,5,Desha County,41,4,170,"Desha County, Arkansas"
Arkansas,5,Desha County,41,5,16,"Desha County, Arkansas"
Arkansas,5,Drew County,43,1,2016,"Drew County, Arkansas"
Arkansas,5,Drew County,43,2,2771,"Drew County, Arkansas"
Arkansas,5,Drew County,43,3,1355,"Drew County, Arkansas"
Arkansas,5,Drew County,43,4,396,"Drew County, Arkansas"
Arkansas,5,Drew County,43,5,127,"Drew County, Arkansas"
Arkansas,5,Faulkner County,45,1,13453,"Faulkner County, Arkansas"
Arkansas,5,Faulkner County,45,2,18065,"Faulkner County, Arkansas"
Arkansas,5,Faulkner County,45,3,7837,"Faulkner County, Arkansas"
Arkansas,5,Faulkner County,45,4,2428,"Faulkner County, Arkansas"
Arkansas,5,Faulkner County,45,5,714,"Faulkner County, Arkansas"
Arkansas,5,Franklin County,47,1,2261,"Franklin County, Arkansas"
Arkansas,5,Franklin County,47,2,2364,"Franklin County, Arkansas"
Arkansas,5,Franklin County,47,3,1107,"Franklin County, Arkansas"
Arkansas,5,Franklin County,47,4,479,"Franklin County, Arkansas"
Arkansas,5,Franklin County,47,5,128,"Franklin County, Arkansas"
Arkansas,5,Fulton County,49,1,1421,"Fulton County, Arkansas"
Arkansas,5,Fulton County,49,2,1716,"Fulton County, Arkansas"
Arkansas,5,Fulton County,49,3,972,"Fulton County, Arkansas"
Arkansas,5,Fulton County,49,4,460,"Fulton County, Arkansas"
Arkansas,5,Fulton County,49,5,177,"Fulton County, Arkansas"
Arkansas,5,Garland County,51,1,14022,"Garland County, Arkansas"
Arkansas,5,Garland County,51,2,15058,"Garland County, Arkansas"
Arkansas,5,Garland County,51,3,5831,"Garland County, Arkansas"
Arkansas,5,Garland County,51,4,1396,"Garland County, Arkansas"
Arkansas,5,Garland County,51,5,846,"Garland County, Arkansas"
Arkansas,5,Grant County,53,1,1984,"Grant County, Arkansas"
Arkansas,5,Grant County,53,2,2627,"Grant County, Arkansas"
Arkansas,5,Grant County,53,3,1236,"Grant County, Arkansas"
Arkansas,5,Grant County,53,4,678,"Grant County, Arkansas"
Arkansas,5,Grant County,53,5,164,"Grant County, Arkansas"
Arkansas,5,Greene County,55,1,5292,"Greene County, Arkansas"
Arkansas,5,Greene County,55,2,6917,"Greene County, Arkansas"
Arkansas,5,Greene County,55,3,2884,"Greene County, Arkansas"
Arkansas,5,Greene County,55,4,968,"Greene County, Arkansas"
Arkansas,5,Greene County,55,5,303,"Greene County, Arkansas"
Arkansas,5,Hempstead County,57,1,2176,"Hempstead County, Arkansas"
Arkansas,5,Hempstead County,57,2,3366,"Hempstead County, Arkansas"
Arkansas,5,Hempstead County,57,3,1250,"Hempstead County, Arkansas"
Arkansas,5,Hempstead County,57,4,642,"Hempstead County, Arkansas"
Arkansas,5,Hempstead County,57,5,192,"Hempstead County, Arkansas"
Arkansas,5,Hot Spring County,59,1,3838,"Hot Spring County, Arkansas"
Arkansas,5,Hot Spring County,59,2,4939,"Hot Spring County, Arkansas"
Arkansas,5,Hot Spring County,59,3,2068,"Hot Spring County, Arkansas"
Arkansas,5,Hot Spring County,59,4,648,"Hot Spring County, Arkansas"
